symbol,date,open,high,low,close,volume
^TWII,2021-04-07,16771.349609375,16816.33984375,16715.3203125,16815.359375,6682200
^TWII,2021-04-08,16786.560546875,16926.720703125,16735.779296875,16926.439453125,7382600
^TWII,2021-04-09,16974.279296875,17016.130859375,16815.58984375,16854.099609375,8624700
^TWII,2021-04-12,16908.55078125,16979.349609375,16793.5390625,16859.69921875,9009000
^TWII,2021-04-13,16872.400390625,17041.369140625,16802.220703125,16824.91015625,10350300
^TWII,2021-04-14,16869.779296875,16935.390625,16559.5703125,16865.970703125,10140000
^TWII,2021-04-15,16851.060546875,17076.73046875,16851.060546875,17076.73046875,7006700
^TWII,2021-04-16,17028.349609375,17158.810546875,16998.91015625,17158.810546875,7912900
^TWII,2021-04-19,17141.25,17294.150390625,17135.51953125,17263.279296875,10158100
^TWII,2021-04-20,17231.580078125,17323.869140625,17175.01953125,17323.869140625,9165400
^TWII,2021-04-21,17282.759765625,17282.759765625,17167.390625,17202.109375,9427000
^TWII,2021-04-22,17302.73046875,17428.150390625,17066.169921875,17096.970703125,14999500
^TWII,2021-04-23,17117.490234375,17300.26953125,17055.48046875,17300.26953125,9329900
^TWII,2021-04-26,17378.359375,17572.2890625,17378.359375,17572.2890625,9298000
^TWII,2021-04-27,17586.01953125,17630.189453125,17489.7109375,17595.900390625,9687900
^TWII,2021-04-28,17610.720703125,17628.810546875,17497.740234375,17567.529296875,10510700
^TWII,2021-04-29,17646.9296875,17709.23046875,17548.30078125,17566.66015625,10991600
^TWII,2021-05-03,17505.51953125,17546.939453125,17222.349609375,17222.349609375,11037100
^TWII,2021-05-04,17249.560546875,17328.55078125,16647.609375,16933.779296875,12968600
^TWII,2021-05-05,16968.75,17052.19921875,16843.439453125,16843.439453125,8435500
^TWII,2021-05-06,16925.51953125,17088.73046875,16764.7109375,16994.359375,9028200
^TWII,2021-05-07,17032.23046875,17285.0,17032.23046875,17285.0,8356000
^TWII,2021-05-10,17274.23046875,17304.470703125,17188.150390625,17235.609375,9059300
^TWII,2021-05-11,17137.189453125,17137.189453125,16460.869140625,16583.130859375,12909700
^TWII,2021-05-12,16515.880859375,16552.630859375,15165.26953125,15902.3701171875,13913300
^TWII,2021-05-13,15668.330078125,16031.9296875,15368.5400390625,15670.099609375,10615100
^TWII,2021-05-14,15819.240234375,16075.48046875,15702.099609375,15827.08984375,9406800
^TWII,2021-05-17,15554.990234375,15719.740234375,15159.8603515625,15353.8896484375,9443500
^TWII,2021-05-18,15564.9599609375,16153.76953125,15564.9599609375,16145.98046875,7546900
^TWII,2021-05-19,16112.2099609375,16273.98046875,16009.759765625,16132.66015625,8707800
